Date,Time,User,Partner,Status,Transaction ($),Category,Sequence Time (min:sec)
9/1/2015,12:34 PM,976874,F6MZKP,ACCEPTED,12.36,E,0:24
9/1/2015,11:06 AM,443334,ZKRUYK,ACCEPTED,12.32,C,8:15
9/1/2015,11:28 AM,198297,ZKRUYK,ACCEPTED,12.32,C,5:41
9/1/2015,11:11 AM,971243,QH7DX2,ACCEPTED,12.29,D,0:26
9/1/2015,10:39 AM,970756,Y8447A,ACCEPTED,12,E,2:53
9/1/2015,10:40 AM,443510,Y8447A,ACCEPTED,12,E,2:14
9/1/2015,11:28 AM,824939,EX6L2Q,ACCEPTED,11.96,C,1:08
9/1/2015,11:22 AM,248418,M760L6,ACCEPTED,11.87,D,1:24
9/1/2015,8:56 AM,190151,C4UDYF,ACCEPTED,11.87,C,0:40
9/1/2015,11:33 AM,226196,WSK7KE,ACCEPTED,11.87,C,0:25
9/1/2015,11:44 AM,802368,WSK7KE,ACCEPTED,11.87,C,0:21
9/1/2015,11:25 AM,166109,WSK7KE,ACCEPTED,11.87,C,0:16
9/1/2015,1:15 PM,519820,UK1GEQ,ACCEPTED,11.85,C,0:52
9/1/2015,11:32 AM,211281,KIAD9J,ACCEPTED,11.84,C,0:14
9/1/2015,7:54 AM,453817,59GUWG,ACCEPTED,11.82,C,2:03
9/1/2015,7:40 AM,154929,UK1GEQ,ACCEPTED,11.8,C,0:39
9/1/2015,5:49 PM,346795,EX6L2Q,ACCEPTED,11.74,C,0:09
9/1/2015,11:21 AM,376219,A4O2XC,ACCEPTED,11.7,C,1:09
9/1/2015,12:08 PM,723795,ZFX6KJ,ACCEPTED,11.7,C,0:09
9/1/2015,12:24 PM,767494,NAU0XL,ACCEPTED,11.7,D,0:09
9/1/2015,11:50 AM,683075,NAU0XL,ACCEPTED,11.7,D,0:08
9/1/2015,11:15 AM,149189,NAU0XL,ACCEPTED,11.7,D,0:06
9/1/2015,10:54 AM,160733,SOHDMM,ACCEPTED,11.63,C,1:55
9/1/2015,10:48 AM,448705,COJS10,ACCEPTED,11.63,C,0:30
9/1/2015,11:41 AM,470472,M760L6,ACCEPTED,11.58,D,2:03
9/1/2015,11:53 AM,819016,M760L6,ACCEPTED,11.58,D,1:39
9/1/2015,12:19 PM,230432,KOZM4L,ACCEPTED,11.58,E,1:16
9/1/2015,5:09 PM,756635,A4O2XC,ACCEPTED,11.58,C,0:56
9/1/2015,10:52 AM,930374,TENC59,ACCEPTED,11.58,C,0:55
9/1/2015,1:06 PM,941795,MQGKGM,ACCEPTED,11.5,E,0:11
9/1/2015,11:17 AM,899192,JPUU3X,ACCEPTED,11.3,C,7:45
9/1/2015,11:32 AM,874319,JPUU3X,ACCEPTED,11.3,C,4:19
9/1/2015,11:24 AM,176107,JPUU3X,ACCEPTED,11.3,C,3:09
9/1/2015,11:23 AM,462590,JPUU3X,ACCEPTED,11.3,C,2:49
9/1/2015,11:51 AM,963508,WSK7KE,ACCEPTED,11.3,C,2:27
9/1/2015,10:48 AM,595662,G7W8O0,ACCEPTED,11.3,D,1:56
9/1/2015,10:50 AM,355156,G7W8O0,ACCEPTED,11.3,D,1:54
9/1/2015,10:50 AM,728104,JPUU3X,ACCEPTED,11.3,C,1:19
9/1/2015,11:48 AM,612720,G7W8O0,ACCEPTED,11.3,D,1:15
9/1/2015,11:54 AM,657900,JPUU3X,ACCEPTED,11.3,C,1:05
9/1/2015,10:41 AM,224084,LOI03P,ACCEPTED,11.3,C,0:59
9/1/2015,1:14 PM,138298,RTAEBO,ACCEPTED,11.3,E,0:59
9/1/2015,10:53 AM,324768,JPUU3X,ACCEPTED,11.3,C,0:53
9/1/2015,11:32 AM,326388,LOI03P,ACCEPTED,11.3,C,0:52
9/1/2015,12:20 PM,825977,JPUU3X,ACCEPTED,11.3,C,0:36
9/1/2015,11:45 AM,237407,WSK7KE,ACCEPTED,11.3,C,0:35
9/1/2015,11:20 AM,235971,WHJPMC,ACCEPTED,11.3,C,0:30
9/1/2015,10:47 AM,104976,KUMYVP,ACCEPTED,11.3,C,0:28
9/1/2015,11:32 AM,740133,LOI03P,ACCEPTED,11.3,C,0:28
9/1/2015,11:13 AM,240635,BA53P2,ACCEPTED,11.3,E,0:27
9/1/2015,10:46 AM,106414,LOI03P,ACCEPTED,11.3,C,0:26
9/1/2015,10:52 AM,754463,JPUU3X,ACCEPTED,11.3,C,0:23
9/1/2015,11:27 AM,102590,LOI03P,ACCEPTED,11.3,C,0:23
9/1/2015,6:58 PM,460287,TYDFUI,ACCEPTED,11.3,C,0:23
9/1/2015,10:57 AM,905575,ZFX6KJ,ACCEPTED,11.3,C,0:13
9/1/2015,12:00 PM,999447,ZFX6KJ,ACCEPTED,11.3,C,0:11
9/1/2015,11:35 AM,904461,LOI03P,ACCEPTED,11.3,C,0:10
9/1/2015,12:40 PM,967096,TENC59,ACCEPTED,11.3,C,0:08
9/1/2015,11:08 AM,823802,KIAD9J,ACCEPTED,11.3,C,0:04
9/1/2015,11:26 AM,110754,ZZNA1K,ACCEPTED,11.29,C,1:05
9/1/2015,11:35 AM,110269,JPUU3X,ACCEPTED,11.29,C,0:46
9/1/2015,10:14 AM,181050,7WAANE,ACCEPTED,11.28,E,1:30
9/1/2015,11:25 AM,533011,7OG3CG,ACCEPTED,11.28,C,1:00
9/1/2015,6:49 PM,521838,ZZNA1K,ACCEPTED,11.28,C,0:18
9/1/2015,11:15 AM,595593,7OG3CG,ACCEPTED,11.27,C,1:19
9/1/2015,11:17 AM,726703,8HSSRR,ACCEPTED,11.24,C,5:22
9/1/2015,10:51 AM,284034,FNG052,ACCEPTED,11.24,C,2:26
9/1/2015,11:27 AM,374901,FNG052,ACCEPTED,11.24,C,2:14
9/1/2015,12:42 PM,701669,SOHDMM,ACCEPTED,11.24,C,2:10
9/1/2015,11:36 AM,377043,SOHDMM,ACCEPTED,11.24,C,1:51
9/1/2015,12:21 PM,319592,SOHDMM,ACCEPTED,11.24,C,1:43
9/1/2015,5:24 PM,216767,8HSSRR,ACCEPTED,11.24,C,1:25
9/1/2015,12:22 PM,198384,SOHDMM,ACCEPTED,11.24,C,1:16
9/1/2015,10:57 AM,427917,9CUHY3,ACCEPTED,11.24,C,1:11
9/1/2015,11:23 AM,931400,0EC498,ACCEPTED,11.24,C,0:57
9/1/2015,10:45 AM,452643,SOHDMM,ACCEPTED,11.24,C,0:33
9/1/2015,11:10 AM,350654,Q64NQ6,ACCEPTED,11.24,D,0:22
9/1/2015,11:13 AM,384295,W00BXM,ACCEPTED,11.24,E,0:11
9/1/2015,11:50 AM,880390,COJS10,ACCEPTED,11.19,C,0:16
9/1/2015,11:09 AM,761289,EX6L2Q,ACCEPTED,11.19,C,0:14
9/1/2015,11:19 AM,117077,VJCNQC,ACCEPTED,11.13,C,0:13
9/1/2015,12:34 PM,689576,KOZM4L,ACCEPTED,11.12,D,1:08
9/1/2015,11:21 AM,870211,J8FKZR,ACCEPTED,11.07,E,0:44
9/1/2015,11:41 AM,738053,9OJW03,REJECTED,11.05,F,7:13
9/1/2015,11:13 AM,968989,KUMYVP,ACCEPTED,11.02,C,0:20
9/1/2015,11:23 AM,106175,VJCNQC,ACCEPTED,11.01,C,0:09
9/1/2015,12:15 PM,290208,TETD48,ACCEPTED,11,C,0:09
9/1/2015,11:32 AM,736088,SQGJOL,ACCEPTED,10.99,E,1:39
9/1/2015,7:59 AM,304985,4E0GZ9,ACCEPTED,10.96,C,0:33
9/1/2015,7:47 AM,734298,4E0GZ9,ACCEPTED,10.9,C,0:58
9/1/2015,11:52 AM,743578,4E0GZ9,ACCEPTED,10.85,C,0:39
9/1/2015,6:33 PM,541798,B1OTNZ,ACCEPTED,10.83,C,2:35
9/1/2015,10:43 AM,908465,KIAD9J,ACCEPTED,10.75,C,0:06
9/1/2015,3:23 PM,191978,2WJNZ8,ACCEPTED,10.74,F,13:57
9/1/2015,10:46 AM,179697,TENC59,ACCEPTED,10.74,C,2:10
9/1/2015,11:25 AM,631694,TENC59,ACCEPTED,10.74,C,0:56
9/1/2015,10:47 AM,234314,KUMYVP,ACCEPTED,10.74,C,0:27
9/1/2015,10:48 AM,642344,KUMYVP,ACCEPTED,10.74,C,0:27
9/1/2015,1:56 PM,243481,C4UDYF,ACCEPTED,10.74,C,0:18
9/1/2015,6:33 AM,138563,GY5MTI,ACCEPTED,10.74,C,0:14
9/1/2015,11:25 AM,794076,CBDAWT,ACCEPTED,10.74,C,0:10
9/1/2015,11:13 AM,219451,KF9TM5,ACCEPTED,10.72,A,1:58
9/1/2015,11:26 AM,205796,ZZNA1K,ACCEPTED,10.72,C,0:52
9/1/2015,11:03 AM,333414,ZZNA1K,ACCEPTED,10.72,C,0:08
9/1/2015,11:41 AM,287130,7OG3CG,ACCEPTED,10.71,C,1:26
9/1/2015,12:32 PM,784799,QH7DX2,ACCEPTED,10.61,D,1:23
9/1/2015,12:44 PM,152024,QH7DX2,ACCEPTED,10.61,D,0:18
9/1/2015,6:45 PM,183367,QH7DX2,ACCEPTED,10.61,D,0:15
9/1/2015,11:22 AM,180554,QH7DX2,ACCEPTED,10.61,D,0:11
9/1/2015,10:50 AM,876442,4E0GZ9,ACCEPTED,10.57,C,0:16
9/1/2015,11:28 AM,375782,KIAD9J,ACCEPTED,10.51,C,0:08
9/1/2015,2:25 PM,212028,EX6L2Q,ACCEPTED,10.5,C,0:20
9/1/2015,10:54 AM,402760,M760L6,ACCEPTED,10.45,D,1:37
9/1/2015,12:21 PM,363058,S7QTUA,ACCEPTED,10.45,C,1:34
9/1/2015,11:25 AM,867723,WSK7KE,ACCEPTED,10.44,A,2:23
9/1/2015,12:14 PM,458120,EJRZQA,ACCEPTED,10.38,C,0:49
9/1/2015,10:53 AM,935039,IW1XF2,ACCEPTED,10.37,E,1:29
9/1/2015,8:06 AM,497106,4E0GZ9,ACCEPTED,10.34,C,2:10
9/1/2015,8:02 AM,673037,C4UDYF,ACCEPTED,10.31,C,0:08
9/1/2015,10:21 AM,518319,U64SB0,ACCEPTED,10.27,D,0:21
9/1/2015,7:22 AM,474221,59GUWG,ACCEPTED,10.23,C,2:27
9/1/2015,3:32 PM,592842,JPUU3X,ACCEPTED,10.17,C,4:42
9/1/2015,10:51 AM,599576,G7W8O0,ACCEPTED,10.17,D,1:10
9/1/2015,6:05 PM,874319,JPUU3X,ACCEPTED,10.17,C,1:00
9/1/2015,11:13 AM,134053,YX262L,ACCEPTED,10.17,E,0:57
9/1/2015,12:00 PM,709220,WSK7KE,ACCEPTED,10.17,C,0:41
9/1/2015,11:35 AM,350218,A4O2XC,ACCEPTED,10.17,C,0:35
9/1/2015,11:03 AM,173288,JPUU3X,ACCEPTED,10.17,C,0:21
9/1/2015,11:19 AM,692932,EX6L2Q,ACCEPTED,10.17,C,0:18
9/1/2015,11:31 AM,528987,5SKOEW,ACCEPTED,10.17,C,0:18
9/1/2015,7:32 AM,977947,1HFZX3,ACCEPTED,10.17,C,0:17
9/1/2015,12:59 PM,573242,YX262L,ACCEPTED,10.17,E,0:11
9/1/2015,10:43 AM,997002,GKWJBB,ACCEPTED,10.16,D,1:10
9/1/2015,10:42 AM,160665,JPUU3X,ACCEPTED,10.16,C,1:07
9/1/2015,11:12 AM,624672,XQQM2P,ACCEPTED,10.16,C,0:53
9/1/2015,11:31 AM,486416,UK1GEQ,ACCEPTED,10.16,C,0:44
9/1/2015,11:46 AM,811273,JPUU3X,ACCEPTED,10.16,C,0:43
9/1/2015,10:55 AM,555640,XQQM2P,ACCEPTED,10.16,C,0:39
9/1/2015,2:53 PM,440371,ARWPTU,ACCEPTED,10.16,F,0:39
9/1/2015,11:32 AM,586135,XQQM2P,ACCEPTED,10.16,C,0:27
9/1/2015,5:35 PM,957140,ZZNA1K,ACCEPTED,10.16,C,0:20
9/1/2015,12:27 PM,705442,EX6L2Q,ACCEPTED,10.16,C,0:17
9/1/2015,11:04 AM,499417,ZZNA1K,ACCEPTED,10.16,C,0:16
9/1/2015,10:54 AM,287305,ZZNA1K,ACCEPTED,10.16,C,0:12
9/1/2015,12:07 PM,731755,JPUU3X,ACCEPTED,10.16,C,0:12
9/1/2015,10:56 AM,987804,ZZNA1K,ACCEPTED,10.16,C,0:10
9/1/2015,10:44 AM,769571,ZZNA1K,ACCEPTED,10.16,C,0:05
9/1/2015,10:53 AM,543403,ZZNA1K,ACCEPTED,10.16,C,0:05
9/1/2015,9:47 AM,976229,CICECE,ACCEPTED,10.14,C,0:07
9/1/2015,11:16 AM,289971,8HSSRR,ACCEPTED,10.11,C,5:33
9/1/2015,10:19 AM,154955,SOHDMM,ACCEPTED,10.11,C,2:31
9/1/2015,10:56 AM,710317,8HSSRR,ACCEPTED,10.11,C,2:20
9/1/2015,11:42 AM,120748,8HSSRR,ACCEPTED,10.11,C,2:16
9/1/2015,11:44 AM,981542,SOHDMM,ACCEPTED,10.11,C,2:02
9/1/2015,12:24 PM,436927,SOHDMM,ACCEPTED,10.11,C,1:39
9/1/2015,9:59 AM,711005,C4UDYF,ACCEPTED,10.11,C,1:31
9/1/2015,10:56 AM,596344,SOHDMM,ACCEPTED,10.11,C,1:29
9/1/2015,11:49 AM,113158,SOHDMM,ACCEPTED,10.11,C,1:09
9/1/2015,10:58 AM,847596,COJS10,ACCEPTED,10.11,C,1:05
9/1/2015,1:55 PM,257688,8HSSRR,ACCEPTED,10.11,C,0:42
9/1/2015,11:52 AM,521838,EJRZQA,ACCEPTED,10.11,C,0:39
9/1/2015,11:09 AM,121207,8HSSRR,ACCEPTED,10.11,C,0:32
9/1/2015,11:09 AM,632261,8HSSRR,ACCEPTED,10.11,C,0:28
9/1/2015,1:15 PM,186077,8HSSRR,ACCEPTED,10.11,C,0:28
9/1/2015,11:33 AM,373745,COJS10,ACCEPTED,10.11,C,0:20
9/1/2015,11:42 AM,530890,COJS10,ACCEPTED,10.11,C,0:19
9/1/2015,7:37 AM,586156,GY5MTI,ACCEPTED,10.11,C,0:14
9/1/2015,11:15 AM,429367,5SKOEW,ACCEPTED,10.11,C,0:10
9/1/2015,11:36 AM,373745,COJS10,ACCEPTED,10.11,C,0:10
9/1/2015,10:28 AM,659673,COJS10,ACCEPTED,10.11,C,0:09
9/1/2015,11:19 AM,380074,COJS10,ACCEPTED,10.11,C,0:07
9/1/2015,6:25 PM,728136,KUMYVP,CANCELLED,10.11,C,
9/1/2015,11:05 AM,622633,JPUU3X,ACCEPTED,10.03,C,16:43
9/1/2015,11:22 AM,593865,6AKQPM,ACCEPTED,10,C,3:25
9/1/2015,11:50 AM,960539,6AKQPM,ACCEPTED,10,C,2:17
9/1/2015,11:22 AM,589960,6AKQPM,ACCEPTED,10,C,2:12
9/1/2015,10:53 AM,760345,6AKQPM,ACCEPTED,10,C,2:03
9/1/2015,11:04 AM,197195,6AKQPM,ACCEPTED,10,C,2:00
9/1/2015,11:04 AM,402747,6AKQPM,ACCEPTED,10,C,1:55
9/1/2015,12:59 PM,377013,6AKQPM,ACCEPTED,10,C,1:14
9/1/2015,1:56 PM,219988,6AKQPM,ACCEPTED,10,C,1:12
9/1/2015,11:23 AM,368421,TETD48,ACCEPTED,10,C,1:09
9/1/2015,10:58 AM,829491,6AKQPM,ACCEPTED,10,C,0:43
9/1/2015,11:56 AM,237111,6AKQPM,ACCEPTED,10,C,0:16
9/1/2015,10:21 AM,634826,6AKQPM,ACCEPTED,10,C,0:12
9/1/2015,11:51 AM,834178,COJS10,ACCEPTED,10,C,0:11
9/1/2015,9:01 AM,130523,UK1GEQ,ACCEPTED,9.99,C,0:38
9/1/2015,10:52 AM,658400,FNG052,ACCEPTED,9.98,C,1:52
9/1/2015,11:29 AM,334185,5SKOEW,ACCEPTED,9.89,C,0:19
9/1/2015,6:03 PM,503804,TENC59,ACCEPTED,9.89,C,0:15
9/1/2015,11:37 AM,902243,KIAD9J,ACCEPTED,9.84,C,0:50
9/1/2015,11:49 AM,952802,N7F2H9,ACCEPTED,9.82,E,0:34
9/1/2015,12:31 PM,623825,B1OTNZ,ACCEPTED,9.81,C,2:19
9/1/2015,11:39 AM,785272,KIAD9J,ACCEPTED,9.81,C,0:39
9/1/2015,10:51 AM,255777,KIAD9J,ACCEPTED,9.81,C,0:05
9/1/2015,12:01 PM,351298,NAU0XL,ACCEPTED,9.77,D,0:15
9/1/2015,4:37 PM,472806,G43YQ1,ACCEPTED,9.75,C,5:36
9/1/2015,11:39 AM,445478,KIAD9J,ACCEPTED,9.75,C,0:44
9/1/2015,10:13 AM,365961,KIAD9J,ACCEPTED,9.75,C,0:11
9/1/2015,11:12 AM,243166,4E0GZ9,REJECTED,9.61,C,0:45
9/1/2015,10:50 AM,977483,A4O2XC,ACCEPTED,9.61,C,0:39
9/1/2015,10:46 AM,415667,EJRZQA,ACCEPTED,9.61,C,0:32
9/1/2015,11:26 AM,812499,EJRZQA,ACCEPTED,9.61,C,0:32
9/1/2015,11:14 AM,983290,EJRZQA,ACCEPTED,9.61,C,0:28
9/1/2015,5:42 PM,489293,A4O2XC,ACCEPTED,9.61,C,0:25
9/1/2015,1:56 PM,243481,C4UDYF,REJECTED,9.61,C,0:24
9/1/2015,11:09 AM,293263,TETD48,ACCEPTED,9.61,C,0:20
9/1/2015,11:29 AM,360045,S7QTUA,ACCEPTED,9.61,C,0:15
9/1/2015,12:12 PM,424382,LPPJSM,ACCEPTED,9.61,C,0:07
9/1/2015,11:16 AM,174656,KF9TM5,ACCEPTED,9.59,A,5:54
9/1/2015,10:56 AM,120941,ZZNA1K,ACCEPTED,9.59,C,0:10
9/1/2015,11:32 AM,715086,ZZNA1K,ACCEPTED,9.59,C,0:09
9/1/2015,11:39 AM,762278,ZZNA1K,ACCEPTED,9.59,C,0:04
9/1/2015,11:17 AM,752623,G43YQ1,ACCEPTED,9.5,C,0:51
9/1/2015,2:44 PM,125951,G43YQ1,ACCEPTED,9.5,C,0:12
9/1/2015,5:25 PM,127349,G43YQ1,ACCEPTED,9.5,C,0:12
9/1/2015,10:41 AM,997890,QH7DX2,ACCEPTED,9.48,D,0:34
9/1/2015,12:31 PM,812045,QH7DX2,ACCEPTED,9.48,D,0:21
9/1/2015,10:58 AM,414453,QH7DX2,ACCEPTED,9.48,D,0:19
9/1/2015,11:46 AM,453283,QH7DX2,ACCEPTED,9.48,D,0:15
9/1/2015,12:08 PM,212889,7OG3CG,ACCEPTED,9.46,C,0:11
9/1/2015,10:28 AM,569723,EX6L2Q,ACCEPTED,9.37,C,0:10
9/1/2015,12:12 PM,228123,FS4GIG,ACCEPTED,9.36,E,0:34
9/1/2015,12:34 PM,747019,FS4GIG,ACCEPTED,9.36,E,0:23
9/1/2015,11:24 AM,562871,M760L6,ACCEPTED,9.32,D,0:58
9/1/2015,11:14 AM,375965,TENC59,ACCEPTED,9.32,C,0:37
9/1/2015,10:42 AM,953740,PUXCML,ACCEPTED,9.32,D,0:36
9/1/2015,11:10 AM,816082,CBDAWT,ACCEPTED,9.32,C,0:25
9/1/2015,10:52 AM,579438,PUXCML,ACCEPTED,9.32,D,0:15
9/1/2015,11:26 AM,412572,WSK7KE,ACCEPTED,9.31,A,1:47
9/1/2015,11:13 AM,267977,NO5KHF,ACCEPTED,9.31,A,0:08
9/1/2015,11:53 AM,496403,KIAD9J,ACCEPTED,9.31,C,0:05
9/1/2015,4:36 PM,344140,NSUV1Q,ACCEPTED,9.27,A,0:16
9/1/2015,2:00 PM,482723,NAU0XL,ACCEPTED,9.21,D,0:17
9/1/2015,5:11 PM,440727,3L4ZGE,ACCEPTED,9.2,C,0:25
9/1/2015,8:34 AM,649730,CICECE,ACCEPTED,9.11,C,1:13
9/1/2015,8:15 AM,125801,C4UDYF,ACCEPTED,9.11,C,0:46
9/1/2015,11:41 AM,340753,JPUU3X,ACCEPTED,9.04,C,5:38
9/1/2015,11:41 AM,925044,JPUU3X,ACCEPTED,9.04,C,5:15
9/1/2015,11:05 AM,193513,JPUU3X,ACCEPTED,9.04,C,2:20
9/1/2015,7:33 AM,813782,CWU7J2,ACCEPTED,9.04,F,1:43
9/1/2015,10:55 AM,582444,TENC59,ACCEPTED,9.04,C,0:50
9/1/2015,11:17 AM,713776,TENC59,ACCEPTED,9.04,C,0:34
9/1/2015,6:14 PM,924169,JPUU3X,REJECTED,9.04,C,0:28
9/1/2015,11:35 AM,208249,WSK7KE,ACCEPTED,9.04,C,0:09
9/1/2015,7:14 AM,160221,EKJCBH,ACCEPTED,9.04,E,0:08
9/1/2015,5:02 PM,222730,XQQM2P,ACCEPTED,9.03,C,0:58
9/1/2015,11:18 AM,327653,XQQM2P,ACCEPTED,9.03,C,0:29
9/1/2015,7:03 PM,595593,7OG3CG,ACCEPTED,9.03,C,0:18
9/1/2015,11:23 AM,641188,VJCNQC,ACCEPTED,9.03,C,0:12
9/1/2015,5:32 PM,369009,IW1XF2,ACCEPTED,9.03,E,0:09
9/1/2015,1:33 PM,138298,UK1GEQ,ACCEPTED,9.02,C,0:51
9/1/2015,11:19 AM,759468,OIV3P6,REJECTED,9.02,C,0:21
9/1/2015,12:53 PM,132983,ZZNA1K,ACCEPTED,9.02,C,0:08
9/1/2015,10:52 AM,417266,G43YQ1,ACCEPTED,8.99,C,1:42
9/1/2015,11:31 AM,771035,G43YQ1,ACCEPTED,8.99,C,0:57
9/1/2015,11:27 AM,777841,FNG052,ACCEPTED,8.98,C,2:01
9/1/2015,10:58 AM,413674,FNG052,ACCEPTED,8.98,C,1:47
9/1/2015,11:06 AM,700587,0ST0DT,ACCEPTED,8.98,C,1:11
9/1/2015,11:11 AM,612733,TENC59,ACCEPTED,8.98,C,0:27
9/1/2015,11:58 AM,608394,KIAD9J,ACCEPTED,8.96,C,1:01
9/1/2015,10:38 AM,681343,NO5KHF,ACCEPTED,8.9,A,2:25
9/1/2015,9:45 AM,835471,JPUU3X,ACCEPTED,8.85,A,0:08
9/1/2015,10:51 AM,541446,M760L6,ACCEPTED,8.76,D,3:24
9/1/2015,10:52 AM,343841,TENC59,ACCEPTED,8.76,C,0:52
9/1/2015,12:51 PM,591649,3L4ZGE,ACCEPTED,8.7,C,0:43
9/1/2015,11:25 AM,118649,3L4ZGE,ACCEPTED,8.7,C,0:29
9/1/2015,11:08 AM,642689,KIAD9J,ACCEPTED,8.67,C,0:06
9/1/2015,12:13 PM,468895,KIAD9J,ACCEPTED,8.61,C,0:14
9/1/2015,11:03 AM,394972,KIAD9J,ACCEPTED,8.61,C,0:08
9/1/2015,12:18 PM,133201,KIAD9J,ACCEPTED,8.61,C,0:08
9/1/2015,11:03 AM,586835,KIAD9J,ACCEPTED,8.61,C,0:07
9/1/2015,12:05 PM,156148,KIAD9J,ACCEPTED,8.61,C,0:05
9/1/2015,11:47 AM,611420,G43YQ1,ACCEPTED,8.6,C,2:10
9/1/2015,11:03 AM,512228,G43YQ1,ACCEPTED,8.6,C,0:31
9/1/2015,10:55 AM,998592,G43YQ1,ACCEPTED,8.5,C,0:35
9/1/2015,10:55 AM,102256,G43YQ1,ACCEPTED,8.5,C,0:30
9/1/2015,11:14 AM,842809,G43YQ1,ACCEPTED,8.5,C,0:27
9/1/2015,11:31 AM,437329,KUMYVP,ACCEPTED,8.48,C,1:16
9/1/2015,11:24 AM,470863,TENC59,ACCEPTED,8.48,C,1:09
9/1/2015,2:24 PM,307389,JPUU3X,ACCEPTED,8.48,A,0:40
9/1/2015,11:32 AM,597330,TENC59,ACCEPTED,8.48,C,0:36
9/1/2015,1:12 PM,190569,TENC59,ACCEPTED,8.48,C,0:26
9/1/2015,11:38 AM,210128,GY5MTI,ACCEPTED,8.48,C,0:18
9/1/2015,3:54 PM,753846,TENC59,ACCEPTED,8.48,C,0:14
9/1/2015,2:22 PM,307389,KQ143B,CANCELLED,8.48,C,
9/1/2015,7:48 AM,120404,C4UDYF,ACCEPTED,8.46,C,0:44
9/1/2015,1:10 PM,633956,4E0GZ9,ACCEPTED,8.46,C,0:29
9/1/2015,11:05 AM,673923,JPUU3X,ACCEPTED,8.42,C,2:01
9/1/2015,10:58 AM,598790,JPUU3X,ACCEPTED,8.42,C,0:53
9/1/2015,10:50 AM,474961,JPUU3X,ACCEPTED,8.42,C,0:40
9/1/2015,11:30 AM,361889,QH7DX2,ACCEPTED,8.35,D,0:33
9/1/2015,11:54 AM,444717,KIAD9J,ACCEPTED,8.34,C,0:07
9/1/2015,10:42 AM,594684,KIAD9J,ACCEPTED,8.34,C,0:05
9/1/2015,11:19 AM,899481,7OG3CG,ACCEPTED,8.24,C,0:07
9/1/2015,9:06 AM,152790,4E0GZ9,ACCEPTED,8.22,C,1:42
9/1/2015,11:49 AM,268050,TENC59,ACCEPTED,8.19,C,0:22
9/1/2015,8:34 AM,416931,KOZM4L,ACCEPTED,8.19,C,0:09
9/1/2015,11:17 AM,191525,B1OTNZ,ACCEPTED,8.12,C,2:30
9/1/2015,11:29 AM,510370,KIAD9J,ACCEPTED,8.07,C,1:09
9/1/2015,8:07 AM,576386,4E0GZ9,ACCEPTED,8.02,C,2:35
9/1/2015,8:40 AM,132131,1HFZX3,ACCEPTED,8.02,C,0:09
9/1/2015,11:05 AM,871476,JPUU3X,ACCEPTED,7.91,C,3:12
9/1/2015,10:57 AM,491601,A4O2XC,ACCEPTED,7.91,C,1:35
9/1/2015,11:03 AM,834768,TENC59,ACCEPTED,7.91,C,0:30
9/1/2015,10:56 AM,499478,QKUR3J,ACCEPTED,7.91,E,0:25
9/1/2015,4:08 PM,725757,TENC59,ACCEPTED,7.91,C,0:21
9/1/2015,10:50 AM,206827,TENC59,ACCEPTED,7.91,C,0:07
9/1/2015,11:36 AM,784122,WSK7KE,ACCEPTED,7.91,C,0:06
9/1/2015,4:26 PM,750635,TENC59,ACCEPTED,7.91,C,0:04
9/1/2015,11:05 AM,624719,JPUU3X,REJECTED,7.9,C,10:28
9/1/2015,11:32 AM,145407,HQ0OI4,ACCEPTED,7.9,E,2:04
9/1/2015,2:36 PM,137537,B17GW4,ACCEPTED,7.9,D,1:19
9/1/2015,11:18 AM,501602,COJS10,ACCEPTED,7.9,C,1:15
9/1/2015,11:12 AM,573638,KOZM4L,ACCEPTED,7.9,E,1:00
9/1/2015,11:52 AM,738053,KYO3I8,ACCEPTED,7.9,F,0:44
9/1/2015,11:37 AM,645750,JPUU3X,ACCEPTED,7.9,C,0:36
9/1/2015,1:58 PM,284380,UK1GEQ,ACCEPTED,7.9,C,0:31
9/1/2015,11:16 AM,976039,COJS10,ACCEPTED,7.9,C,0:17
9/1/2015,12:40 PM,118852,Y3CAZ1,ACCEPTED,7.9,E,0:09
9/1/2015,11:00 AM,559695,7OG3CG,ACCEPTED,7.9,C,0:04
9/1/2015,11:19 AM,340694,C4UDYF,ACCEPTED,7.85,C,0:40
9/1/2015,10:56 AM,280423,C4UDYF,ACCEPTED,7.85,C,0:08
9/1/2015,1:31 PM,692703,KQ143B,ACCEPTED,7.81,C,0:21
9/1/2015,12:40 PM,731137,TENC59,ACCEPTED,7.63,C,0:13
9/1/2015,2:58 PM,580898,TENC59,ACCEPTED,7.63,C,0:10
9/1/2015,7:13 AM,633956,4E0GZ9,ACCEPTED,7.63,C,0:08
9/1/2015,11:34 AM,253887,KIAD9J,ACCEPTED,7.54,C,1:00
9/1/2015,8:28 AM,146332,4E0GZ9,ACCEPTED,7.54,C,0:30
9/1/2015,8:50 AM,461552,CICECE,ACCEPTED,7.54,C,0:11
9/1/2015,11:15 AM,230485,KIAD9J,ACCEPTED,7.54,C,0:07
9/1/2015,11:16 AM,243166,4E0GZ9,ACCEPTED,7.51,C,1:31
9/1/2015,12:08 PM,811574,4E0GZ9,ACCEPTED,7.46,C,1:09
9/1/2015,9:26 AM,873008,C4UDYF,ACCEPTED,7.35,C,4:28
9/1/2015,11:05 AM,193453,1A7MSD,ACCEPTED,7.35,D,1:09
